2024-09-25 11:28:46,077 - INFO - Bayes BCE loss: 1.2909, Standard error: 0.0113
2024-09-25 11:28:50,991 - INFO - Iter: 20, Train loss: 2.7992, BCE: 1.2909, LR: 0.000300, Time: 3.96s
2024-09-25 11:28:53,834 - INFO - Iter: 40, Train loss: 2.7876, BCE: 1.2909, LR: 0.000300, Time: 6.80s
2024-09-25 11:28:56,680 - INFO - Iter: 60, Train loss: 2.7726, BCE: 1.2909, LR: 0.000300, Time: 9.64s
2024-09-25 11:28:59,521 - INFO - Iter: 80, Train loss: 2.7534, BCE: 1.2909, LR: 0.000300, Time: 12.49s
2024-09-25 11:29:02,369 - INFO - Iter: 100, Train loss: 2.7233, BCE: 1.2909, LR: 0.000300, Time: 15.33s
2024-09-25 11:29:05,220 - INFO - Iter: 120, Train loss: 2.6936, BCE: 1.2909, LR: 0.000300, Time: 18.18s
2024-09-25 11:29:08,058 - INFO - Iter: 140, Train loss: 2.6601, BCE: 1.2909, LR: 0.000300, Time: 21.02s
2024-09-25 11:29:10,905 - INFO - Iter: 160, Train loss: 2.6109, BCE: 1.2909, LR: 0.000300, Time: 23.87s
2024-09-25 11:29:13,850 - INFO - Iter: 180, Train loss: 2.5673, BCE: 1.2909, LR: 0.000300, Time: 26.81s
2024-09-25 11:29:16,673 - INFO - Iter: 200, Train loss: 2.5274, BCE: 1.2909, LR: 0.000300, Time: 29.64s
2024-09-25 11:29:19,615 - INFO - Iter: 220, Train loss: 2.4951, BCE: 1.2909, LR: 0.000300, Time: 32.58s
2024-09-25 11:29:22,428 - INFO - Iter: 240, Train loss: 2.4568, BCE: 1.2909, LR: 0.000300, Time: 35.39s
2024-09-25 11:29:25,240 - INFO - Iter: 260, Train loss: 2.4266, BCE: 1.2909, LR: 0.000300, Time: 38.20s
2024-09-25 11:29:28,044 - INFO - Iter: 280, Train loss: 2.3988, BCE: 1.2909, LR: 0.000300, Time: 41.01s
2024-09-25 11:29:30,856 - INFO - Iter: 300, Train loss: 2.3749, BCE: 1.2909, LR: 0.000300, Time: 43.82s
2024-09-25 11:29:33,699 - INFO - Iter: 320, Train loss: 2.3535, BCE: 1.2909, LR: 0.000300, Time: 46.66s
2024-09-25 11:29:36,555 - INFO - Iter: 340, Train loss: 2.3297, BCE: 1.2909, LR: 0.000300, Time: 49.52s
2024-09-25 11:29:39,419 - INFO - Iter: 360, Train loss: 2.3081, BCE: 1.2909, LR: 0.000300, Time: 52.38s
2024-09-25 11:29:42,287 - INFO - Iter: 380, Train loss: 2.2858, BCE: 1.2909, LR: 0.000300, Time: 55.25s
2024-09-25 11:29:45,148 - INFO - Iter: 400, Train loss: 2.2686, BCE: 1.2909, LR: 0.000300, Time: 58.11s
2024-09-25 11:29:48,068 - INFO - Iter: 420, Train loss: 2.2532, BCE: 1.2909, LR: 0.000300, Time: 61.03s
2024-09-25 11:29:50,896 - INFO - Iter: 440, Train loss: 2.2359, BCE: 1.2909, LR: 0.000300, Time: 63.86s
2024-09-25 11:29:53,739 - INFO - Iter: 460, Train loss: 2.2192, BCE: 1.2909, LR: 0.000300, Time: 66.70s
2024-09-25 11:29:56,561 - INFO - Iter: 480, Train loss: 2.2084, BCE: 1.2909, LR: 0.000300, Time: 69.53s
