2024-09-25 10:35:25,653 - INFO - Bayes BCE loss: 0.4239, Standard error: 0.0054
2024-09-25 10:35:28,740 - INFO - Iter: 20, Train loss: 1.2469, BCE: 0.4239, LR: 0.001000, Time: 2.16s
2024-09-25 10:35:29,993 - INFO - Iter: 40, Train loss: 0.9339, BCE: 0.4239, LR: 0.001000, Time: 3.42s
2024-09-25 10:35:31,237 - INFO - Iter: 60, Train loss: 0.8438, BCE: 0.4239, LR: 0.001000, Time: 4.66s
2024-09-25 10:35:32,485 - INFO - Iter: 80, Train loss: 0.8073, BCE: 0.4239, LR: 0.001000, Time: 5.91s
2024-09-25 10:35:33,752 - INFO - Iter: 100, Train loss: 0.7618, BCE: 0.4239, LR: 0.001000, Time: 7.17s
2024-09-25 10:35:34,998 - INFO - Iter: 120, Train loss: 0.7348, BCE: 0.4239, LR: 0.001000, Time: 8.42s
2024-09-25 10:35:36,247 - INFO - Iter: 140, Train loss: 0.7117, BCE: 0.4239, LR: 0.001000, Time: 9.67s
2024-09-25 10:35:37,495 - INFO - Iter: 160, Train loss: 0.6960, BCE: 0.4239, LR: 0.001000, Time: 10.92s
2024-09-25 10:35:38,735 - INFO - Iter: 180, Train loss: 0.6962, BCE: 0.4239, LR: 0.001000, Time: 12.16s
2024-09-25 10:35:39,978 - INFO - Iter: 200, Train loss: 0.6914, BCE: 0.4239, LR: 0.001000, Time: 13.40s
2024-09-25 10:35:41,251 - INFO - Iter: 220, Train loss: 0.6876, BCE: 0.4239, LR: 0.001000, Time: 14.67s
2024-09-25 10:35:42,492 - INFO - Iter: 240, Train loss: 0.6827, BCE: 0.4239, LR: 0.001000, Time: 15.91s
2024-09-25 10:35:43,765 - INFO - Iter: 260, Train loss: 0.6795, BCE: 0.4239, LR: 0.001000, Time: 17.19s
2024-09-25 10:35:45,029 - INFO - Iter: 280, Train loss: 0.6773, BCE: 0.4239, LR: 0.001000, Time: 18.45s
2024-09-25 10:35:46,293 - INFO - Iter: 300, Train loss: 0.6723, BCE: 0.4239, LR: 0.001000, Time: 19.72s
2024-09-25 10:35:47,562 - INFO - Iter: 320, Train loss: 0.6706, BCE: 0.4239, LR: 0.001000, Time: 20.98s
2024-09-25 10:35:48,922 - INFO - Iter: 340, Train loss: 0.6671, BCE: 0.4239, LR: 0.001000, Time: 22.34s
2024-09-25 10:35:50,185 - INFO - Iter: 360, Train loss: 0.6601, BCE: 0.4239, LR: 0.001000, Time: 23.61s
2024-09-25 10:35:51,434 - INFO - Iter: 380, Train loss: 0.6612, BCE: 0.4239, LR: 0.001000, Time: 24.86s
2024-09-25 10:35:52,686 - INFO - Iter: 400, Train loss: 0.6569, BCE: 0.4239, LR: 0.001000, Time: 26.11s
2024-09-25 10:35:53,971 - INFO - Iter: 420, Train loss: 0.6563, BCE: 0.4239, LR: 0.001000, Time: 27.39s
2024-09-25 10:35:55,232 - INFO - Iter: 440, Train loss: 0.6551, BCE: 0.4239, LR: 0.001000, Time: 28.65s
2024-09-25 10:35:56,497 - INFO - Iter: 460, Train loss: 0.6559, BCE: 0.4239, LR: 0.001000, Time: 29.92s
2024-09-25 10:35:57,754 - INFO - Iter: 480, Train loss: 0.6515, BCE: 0.4239, LR: 0.001000, Time: 31.18s
2024-09-25 10:35:59,017 - INFO - Iter: 500, Train loss: 0.6502, BCE: 0.4239, LR: 0.001000, Time: 32.44s
2024-09-25 10:36:00,286 - INFO - Iter: 520, Train loss: 0.6492, BCE: 0.4239, LR: 0.001000, Time: 33.71s
2024-09-25 10:36:01,552 - INFO - Iter: 540, Train loss: 0.6479, BCE: 0.4239, LR: 0.001000, Time: 34.97s
2024-09-25 10:36:02,825 - INFO - Iter: 560, Train loss: 0.6463, BCE: 0.4239, LR: 0.001000, Time: 36.25s
2024-09-25 10:36:04,101 - INFO - Iter: 580, Train loss: 0.6445, BCE: 0.4239, LR: 0.000999, Time: 37.52s
2024-09-25 10:36:05,351 - INFO - Iter: 600, Train loss: 0.6415, BCE: 0.4239, LR: 0.000999, Time: 38.77s
2024-09-25 10:36:06,642 - INFO - Iter: 620, Train loss: 0.6399, BCE: 0.4239, LR: 0.000999, Time: 40.06s
2024-09-25 10:36:07,905 - INFO - Iter: 640, Train loss: 0.6364, BCE: 0.4239, LR: 0.000999, Time: 41.33s
2024-09-25 10:36:09,163 - INFO - Iter: 660, Train loss: 0.6341, BCE: 0.4239, LR: 0.000999, Time: 42.59s
2024-09-25 10:36:10,426 - INFO - Iter: 680, Train loss: 0.6327, BCE: 0.4239, LR: 0.000999, Time: 43.85s
2024-09-25 10:36:11,695 - INFO - Iter: 700, Train loss: 0.6350, BCE: 0.4239, LR: 0.000999, Time: 45.12s
2024-09-25 10:36:12,947 - INFO - Iter: 720, Train loss: 0.6330, BCE: 0.4239, LR: 0.000999, Time: 46.37s
