2024-09-25 09:54:09,233 - INFO - Bayes BCE loss: 0.4044, Standard error: 0.0048
2024-09-25 09:54:15,175 - INFO - Iter: 20, Train loss: 0.8436, BCE: 0.4044, LR: 0.000300, Time: 4.30s
2024-09-25 09:54:17,956 - INFO - Iter: 40, Train loss: 0.6642, BCE: 0.4044, LR: 0.000300, Time: 7.08s
2024-09-25 09:54:20,733 - INFO - Iter: 60, Train loss: 0.6199, BCE: 0.4044, LR: 0.000300, Time: 9.86s
2024-09-25 09:54:23,519 - INFO - Iter: 80, Train loss: 0.6028, BCE: 0.4044, LR: 0.000300, Time: 12.65s
2024-09-25 09:54:26,290 - INFO - Iter: 100, Train loss: 0.5809, BCE: 0.4044, LR: 0.000300, Time: 15.42s
2024-09-25 09:54:29,087 - INFO - Iter: 120, Train loss: 0.5635, BCE: 0.4044, LR: 0.000300, Time: 18.22s
2024-09-25 09:54:31,862 - INFO - Iter: 140, Train loss: 0.5523, BCE: 0.4044, LR: 0.000300, Time: 20.99s
2024-09-25 09:54:34,649 - INFO - Iter: 160, Train loss: 0.5435, BCE: 0.4044, LR: 0.000300, Time: 23.78s
2024-09-25 09:54:37,429 - INFO - Iter: 180, Train loss: 0.5414, BCE: 0.4044, LR: 0.000300, Time: 26.56s
2024-09-25 09:54:40,206 - INFO - Iter: 200, Train loss: 0.5367, BCE: 0.4044, LR: 0.000300, Time: 29.33s
2024-09-25 09:54:43,085 - INFO - Iter: 220, Train loss: 0.5326, BCE: 0.4044, LR: 0.000300, Time: 32.21s
2024-09-25 09:54:45,857 - INFO - Iter: 240, Train loss: 0.5322, BCE: 0.4044, LR: 0.000300, Time: 34.99s
2024-09-25 09:54:48,633 - INFO - Iter: 260, Train loss: 0.5260, BCE: 0.4044, LR: 0.000300, Time: 37.76s
2024-09-25 09:54:51,408 - INFO - Iter: 280, Train loss: 0.5258, BCE: 0.4044, LR: 0.000300, Time: 40.54s
2024-09-25 09:54:54,184 - INFO - Iter: 300, Train loss: 0.5205, BCE: 0.4044, LR: 0.000300, Time: 43.31s
2024-09-25 09:54:56,968 - INFO - Iter: 320, Train loss: 0.5192, BCE: 0.4044, LR: 0.000300, Time: 46.10s
2024-09-25 09:54:59,741 - INFO - Iter: 340, Train loss: 0.5135, BCE: 0.4044, LR: 0.000300, Time: 48.87s
2024-09-25 09:55:02,529 - INFO - Iter: 360, Train loss: 0.5082, BCE: 0.4044, LR: 0.000300, Time: 51.66s
2024-09-25 09:55:05,313 - INFO - Iter: 380, Train loss: 0.5066, BCE: 0.4044, LR: 0.000300, Time: 54.44s
2024-09-25 09:55:08,098 - INFO - Iter: 400, Train loss: 0.5028, BCE: 0.4044, LR: 0.000300, Time: 57.23s
2024-09-25 09:55:11,048 - INFO - Iter: 420, Train loss: 0.5015, BCE: 0.4044, LR: 0.000300, Time: 60.18s
2024-09-25 09:55:13,846 - INFO - Iter: 440, Train loss: 0.5018, BCE: 0.4044, LR: 0.000300, Time: 62.97s
2024-09-25 09:55:16,651 - INFO - Iter: 460, Train loss: 0.4999, BCE: 0.4044, LR: 0.000300, Time: 65.78s
2024-09-25 09:55:19,455 - INFO - Iter: 480, Train loss: 0.4942, BCE: 0.4044, LR: 0.000300, Time: 68.58s
2024-09-25 09:55:22,260 - INFO - Iter: 500, Train loss: 0.4931, BCE: 0.4044, LR: 0.000300, Time: 71.39s
2024-09-25 09:55:25,063 - INFO - Iter: 520, Train loss: 0.4914, BCE: 0.4044, LR: 0.000300, Time: 74.19s
2024-09-25 09:55:27,879 - INFO - Iter: 540, Train loss: 0.4906, BCE: 0.4044, LR: 0.000300, Time: 77.01s
2024-09-25 09:55:30,687 - INFO - Iter: 560, Train loss: 0.4873, BCE: 0.4044, LR: 0.000300, Time: 79.82s
2024-09-25 09:55:33,496 - INFO - Iter: 580, Train loss: 0.4871, BCE: 0.4044, LR: 0.000300, Time: 82.62s
2024-09-25 09:55:36,298 - INFO - Iter: 600, Train loss: 0.4846, BCE: 0.4044, LR: 0.000300, Time: 85.43s
2024-09-25 09:55:39,160 - INFO - Iter: 620, Train loss: 0.4840, BCE: 0.4044, LR: 0.000300, Time: 88.29s
2024-09-25 09:55:41,925 - INFO - Iter: 640, Train loss: 0.4818, BCE: 0.4044, LR: 0.000300, Time: 91.05s
2024-09-25 09:55:44,716 - INFO - Iter: 660, Train loss: 0.4825, BCE: 0.4044, LR: 0.000300, Time: 93.85s
2024-09-25 09:55:47,504 - INFO - Iter: 680, Train loss: 0.4825, BCE: 0.4044, LR: 0.000300, Time: 96.63s
2024-09-25 09:55:50,312 - INFO - Iter: 700, Train loss: 0.4834, BCE: 0.4044, LR: 0.000300, Time: 99.44s
2024-09-25 09:55:53,131 - INFO - Iter: 720, Train loss: 0.4833, BCE: 0.4044, LR: 0.000300, Time: 102.26s
2024-09-25 09:55:55,936 - INFO - Iter: 740, Train loss: 0.4824, BCE: 0.4044, LR: 0.000300, Time: 105.07s
