2024-09-25 09:54:00,631 - INFO - Bayes BCE loss: 0.4044, Standard error: 0.0048
2024-09-25 09:54:05,006 - INFO - Iter: 20, Train loss: 0.9303, BCE: 0.4044, LR: 0.001000, Time: 2.67s
2024-09-25 09:54:06,219 - INFO - Iter: 40, Train loss: 0.6781, BCE: 0.4044, LR: 0.001000, Time: 3.88s
2024-09-25 09:54:07,441 - INFO - Iter: 60, Train loss: 0.6465, BCE: 0.4044, LR: 0.001000, Time: 5.11s
2024-09-25 09:54:08,685 - INFO - Iter: 80, Train loss: 0.6249, BCE: 0.4044, LR: 0.001000, Time: 6.35s
2024-09-25 09:54:09,897 - INFO - Iter: 100, Train loss: 0.5910, BCE: 0.4044, LR: 0.001000, Time: 7.56s
2024-09-25 09:54:11,111 - INFO - Iter: 120, Train loss: 0.5729, BCE: 0.4044, LR: 0.001000, Time: 8.78s
2024-09-25 09:54:12,333 - INFO - Iter: 140, Train loss: 0.5558, BCE: 0.4044, LR: 0.001000, Time: 10.00s
2024-09-25 09:54:13,542 - INFO - Iter: 160, Train loss: 0.5509, BCE: 0.4044, LR: 0.001000, Time: 11.21s
2024-09-25 09:54:14,757 - INFO - Iter: 180, Train loss: 0.5504, BCE: 0.4044, LR: 0.001000, Time: 12.42s
2024-09-25 09:54:15,967 - INFO - Iter: 200, Train loss: 0.5459, BCE: 0.4044, LR: 0.001000, Time: 13.63s
2024-09-25 09:54:17,232 - INFO - Iter: 220, Train loss: 0.5431, BCE: 0.4044, LR: 0.001000, Time: 14.90s
2024-09-25 09:54:18,485 - INFO - Iter: 240, Train loss: 0.5427, BCE: 0.4044, LR: 0.001000, Time: 16.15s
2024-09-25 09:54:19,733 - INFO - Iter: 260, Train loss: 0.5396, BCE: 0.4044, LR: 0.001000, Time: 17.40s
2024-09-25 09:54:20,985 - INFO - Iter: 280, Train loss: 0.5405, BCE: 0.4044, LR: 0.001000, Time: 18.65s
2024-09-25 09:54:22,227 - INFO - Iter: 300, Train loss: 0.5384, BCE: 0.4044, LR: 0.001000, Time: 19.89s
2024-09-25 09:54:23,475 - INFO - Iter: 320, Train loss: 0.5398, BCE: 0.4044, LR: 0.001000, Time: 21.14s
2024-09-25 09:54:24,724 - INFO - Iter: 340, Train loss: 0.5380, BCE: 0.4044, LR: 0.001000, Time: 22.39s
2024-09-25 09:54:25,968 - INFO - Iter: 360, Train loss: 0.5337, BCE: 0.4044, LR: 0.001000, Time: 23.63s
2024-09-25 09:54:27,297 - INFO - Iter: 380, Train loss: 0.5341, BCE: 0.4044, LR: 0.001000, Time: 24.96s
2024-09-25 09:54:28,545 - INFO - Iter: 400, Train loss: 0.5331, BCE: 0.4044, LR: 0.001000, Time: 26.21s
2024-09-25 09:54:29,806 - INFO - Iter: 420, Train loss: 0.5335, BCE: 0.4044, LR: 0.001000, Time: 27.47s
2024-09-25 09:54:31,049 - INFO - Iter: 440, Train loss: 0.5348, BCE: 0.4044, LR: 0.001000, Time: 28.71s
2024-09-25 09:54:32,294 - INFO - Iter: 460, Train loss: 0.5348, BCE: 0.4044, LR: 0.001000, Time: 29.96s
2024-09-25 09:54:33,542 - INFO - Iter: 480, Train loss: 0.5303, BCE: 0.4044, LR: 0.001000, Time: 31.21s
2024-09-25 09:54:34,792 - INFO - Iter: 500, Train loss: 0.5293, BCE: 0.4044, LR: 0.001000, Time: 32.46s
2024-09-25 09:54:36,065 - INFO - Iter: 520, Train loss: 0.5288, BCE: 0.4044, LR: 0.001000, Time: 33.73s
2024-09-25 09:54:37,290 - INFO - Iter: 540, Train loss: 0.5281, BCE: 0.4044, LR: 0.001000, Time: 34.95s
2024-09-25 09:54:38,539 - INFO - Iter: 560, Train loss: 0.5260, BCE: 0.4044, LR: 0.001000, Time: 36.20s
2024-09-25 09:54:39,785 - INFO - Iter: 580, Train loss: 0.5257, BCE: 0.4044, LR: 0.000999, Time: 37.45s
2024-09-25 09:54:41,021 - INFO - Iter: 600, Train loss: 0.5227, BCE: 0.4044, LR: 0.000999, Time: 38.69s
2024-09-25 09:54:42,302 - INFO - Iter: 620, Train loss: 0.5219, BCE: 0.4044, LR: 0.000999, Time: 39.97s
2024-09-25 09:54:43,547 - INFO - Iter: 640, Train loss: 0.5191, BCE: 0.4044, LR: 0.000999, Time: 41.21s
2024-09-25 09:54:44,787 - INFO - Iter: 660, Train loss: 0.5191, BCE: 0.4044, LR: 0.000999, Time: 42.45s
2024-09-25 09:54:46,036 - INFO - Iter: 680, Train loss: 0.5190, BCE: 0.4044, LR: 0.000999, Time: 43.70s
2024-09-25 09:54:47,284 - INFO - Iter: 700, Train loss: 0.5203, BCE: 0.4044, LR: 0.000999, Time: 44.95s
2024-09-25 09:54:48,529 - INFO - Iter: 720, Train loss: 0.5200, BCE: 0.4044, LR: 0.000999, Time: 46.19s
2024-09-25 09:54:49,762 - INFO - Iter: 740, Train loss: 0.5191, BCE: 0.4044, LR: 0.000999, Time: 47.43s
2024-09-25 09:54:51,001 - INFO - Iter: 760, Train loss: 0.5173, BCE: 0.4044, LR: 0.000999, Time: 48.67s
2024-09-25 09:54:52,239 - INFO - Iter: 780, Train loss: 0.5161, BCE: 0.4044, LR: 0.000999, Time: 49.90s
2024-09-25 09:54:53,486 - INFO - Iter: 800, Train loss: 0.5158, BCE: 0.4044, LR: 0.000999, Time: 51.15s
2024-09-25 09:54:54,731 - INFO - Iter: 820, Train loss: 0.5136, BCE: 0.4044, LR: 0.000999, Time: 52.40s
2024-09-25 09:54:55,959 - INFO - Iter: 840, Train loss: 0.5111, BCE: 0.4044, LR: 0.000999, Time: 53.62s
2024-09-25 09:54:57,182 - INFO - Iter: 860, Train loss: 0.5101, BCE: 0.4044, LR: 0.000999, Time: 54.85s
2024-09-25 09:54:58,410 - INFO - Iter: 880, Train loss: 0.5077, BCE: 0.4044, LR: 0.000999, Time: 56.08s
2024-09-25 09:54:59,636 - INFO - Iter: 900, Train loss: 0.5062, BCE: 0.4044, LR: 0.000999, Time: 57.30s
2024-09-25 09:55:00,872 - INFO - Iter: 920, Train loss: 0.5054, BCE: 0.4044, LR: 0.000999, Time: 58.54s
2024-09-25 09:55:02,090 - INFO - Iter: 940, Train loss: 0.5044, BCE: 0.4044, LR: 0.000999, Time: 59.75s
2024-09-25 09:55:03,295 - INFO - Iter: 960, Train loss: 0.5049, BCE: 0.4044, LR: 0.000999, Time: 60.96s
2024-09-25 09:55:04,516 - INFO - Iter: 980, Train loss: 0.5039, BCE: 0.4044, LR: 0.000999, Time: 62.18s
2024-09-25 09:55:05,752 - INFO - Iter: 1000, Train loss: 0.5026, BCE: 0.4044, LR: 0.000998, Time: 63.42s
2024-09-25 09:55:06,973 - INFO - Iter: 1020, Train loss: 0.5016, BCE: 0.4044, LR: 0.000998, Time: 64.64s
2024-09-25 09:55:08,178 - INFO - Iter: 1040, Train loss: 0.5000, BCE: 0.4044, LR: 0.000998, Time: 65.84s
2024-09-25 09:55:09,371 - INFO - Iter: 1060, Train loss: 0.4981, BCE: 0.4044, LR: 0.000998, Time: 67.04s
2024-09-25 09:55:10,561 - INFO - Iter: 1080, Train loss: 0.4970, BCE: 0.4044, LR: 0.000998, Time: 68.23s
2024-09-25 09:55:11,750 - INFO - Iter: 1100, Train loss: 0.4957, BCE: 0.4044, LR: 0.000998, Time: 69.41s
2024-09-25 09:55:12,941 - INFO - Iter: 1120, Train loss: 0.4948, BCE: 0.4044, LR: 0.000998, Time: 70.61s
2024-09-25 09:55:14,141 - INFO - Iter: 1140, Train loss: 0.4941, BCE: 0.4044, LR: 0.000998, Time: 71.81s
2024-09-25 09:55:15,323 - INFO - Iter: 1160, Train loss: 0.4928, BCE: 0.4044, LR: 0.000998, Time: 72.99s
2024-09-25 09:55:16,502 - INFO - Iter: 1180, Train loss: 0.4928, BCE: 0.4044, LR: 0.000998, Time: 74.17s
2024-09-25 09:55:17,687 - INFO - Iter: 1200, Train loss: 0.4919, BCE: 0.4044, LR: 0.000998, Time: 75.35s
2024-09-25 09:55:18,944 - INFO - Iter: 1220, Train loss: 0.4910, BCE: 0.4044, LR: 0.000998, Time: 76.61s
2024-09-25 09:55:20,180 - INFO - Iter: 1240, Train loss: 0.4899, BCE: 0.4044, LR: 0.000998, Time: 77.84s
2024-09-25 09:55:21,392 - INFO - Iter: 1260, Train loss: 0.4891, BCE: 0.4044, LR: 0.000998, Time: 79.06s
2024-09-25 09:55:22,618 - INFO - Iter: 1280, Train loss: 0.4886, BCE: 0.4044, LR: 0.000997, Time: 80.28s
2024-09-25 09:55:23,842 - INFO - Iter: 1300, Train loss: 0.4876, BCE: 0.4044, LR: 0.000997, Time: 81.51s
2024-09-25 09:55:25,062 - INFO - Iter: 1320, Train loss: 0.4863, BCE: 0.4044, LR: 0.000997, Time: 82.73s
2024-09-25 09:55:26,281 - INFO - Iter: 1340, Train loss: 0.4854, BCE: 0.4044, LR: 0.000997, Time: 83.95s
2024-09-25 09:55:27,522 - INFO - Iter: 1360, Train loss: 0.4847, BCE: 0.4044, LR: 0.000997, Time: 85.19s
2024-09-25 09:55:28,789 - INFO - Iter: 1380, Train loss: 0.4835, BCE: 0.4044, LR: 0.000997, Time: 86.45s
2024-09-25 09:55:30,045 - INFO - Iter: 1400, Train loss: 0.4831, BCE: 0.4044, LR: 0.000997, Time: 87.71s
2024-09-25 09:55:31,288 - INFO - Iter: 1420, Train loss: 0.4823, BCE: 0.4044, LR: 0.000997, Time: 88.95s
2024-09-25 09:55:32,499 - INFO - Iter: 1440, Train loss: 0.4809, BCE: 0.4044, LR: 0.000997, Time: 90.16s
