2024-09-25 09:54:07,615 - INFO - Bayes BCE loss: 0.4516, Standard error: 0.0057
2024-09-25 09:54:13,691 - INFO - Iter: 20, Train loss: 1.6390, BCE: 0.4516, LR: 0.000300, Time: 4.43s
2024-09-25 09:54:16,492 - INFO - Iter: 40, Train loss: 1.1570, BCE: 0.4516, LR: 0.000300, Time: 7.23s
2024-09-25 09:54:19,271 - INFO - Iter: 60, Train loss: 1.0111, BCE: 0.4516, LR: 0.000300, Time: 10.01s
2024-09-25 09:54:22,053 - INFO - Iter: 80, Train loss: 0.9553, BCE: 0.4516, LR: 0.000300, Time: 12.79s
2024-09-25 09:54:24,827 - INFO - Iter: 100, Train loss: 0.9034, BCE: 0.4516, LR: 0.000300, Time: 15.56s
2024-09-25 09:54:27,656 - INFO - Iter: 120, Train loss: 0.8780, BCE: 0.4516, LR: 0.000300, Time: 18.39s
2024-09-25 09:54:30,454 - INFO - Iter: 140, Train loss: 0.8570, BCE: 0.4516, LR: 0.000300, Time: 21.19s
2024-09-25 09:54:33,273 - INFO - Iter: 160, Train loss: 0.8379, BCE: 0.4516, LR: 0.000300, Time: 24.01s
2024-09-25 09:54:36,102 - INFO - Iter: 180, Train loss: 0.8403, BCE: 0.4516, LR: 0.000300, Time: 26.84s
2024-09-25 09:54:38,908 - INFO - Iter: 200, Train loss: 0.8281, BCE: 0.4516, LR: 0.000300, Time: 29.64s
2024-09-25 09:54:41,806 - INFO - Iter: 220, Train loss: 0.8211, BCE: 0.4516, LR: 0.000300, Time: 32.54s
2024-09-25 09:54:44,608 - INFO - Iter: 240, Train loss: 0.8140, BCE: 0.4516, LR: 0.000300, Time: 35.34s
2024-09-25 09:54:47,495 - INFO - Iter: 260, Train loss: 0.8078, BCE: 0.4516, LR: 0.000300, Time: 38.23s
2024-09-25 09:54:50,275 - INFO - Iter: 280, Train loss: 0.8036, BCE: 0.4516, LR: 0.000300, Time: 41.01s
2024-09-25 09:54:53,057 - INFO - Iter: 300, Train loss: 0.7975, BCE: 0.4516, LR: 0.000300, Time: 43.79s
2024-09-25 09:54:55,865 - INFO - Iter: 320, Train loss: 0.7911, BCE: 0.4516, LR: 0.000300, Time: 46.60s
