2024-09-25 10:35:50,619 - INFO - Bayes BCE loss: 0.5025, Standard error: 0.0067
2024-09-25 10:35:53,850 - INFO - Iter: 20, Train loss: 2.1310, BCE: 0.5025, LR: 0.001000, Time: 2.25s
2024-09-25 10:35:55,122 - INFO - Iter: 40, Train loss: 1.6578, BCE: 0.5025, LR: 0.001000, Time: 3.52s
2024-09-25 10:35:56,389 - INFO - Iter: 60, Train loss: 1.4165, BCE: 0.5025, LR: 0.001000, Time: 4.79s
2024-09-25 10:35:57,658 - INFO - Iter: 80, Train loss: 1.2868, BCE: 0.5025, LR: 0.001000, Time: 6.05s
2024-09-25 10:35:58,938 - INFO - Iter: 100, Train loss: 1.2010, BCE: 0.5025, LR: 0.001000, Time: 7.34s
2024-09-25 10:36:00,198 - INFO - Iter: 120, Train loss: 1.1404, BCE: 0.5025, LR: 0.001000, Time: 8.60s
2024-09-25 10:36:01,471 - INFO - Iter: 140, Train loss: 1.1059, BCE: 0.5025, LR: 0.001000, Time: 9.87s
2024-09-25 10:36:02,747 - INFO - Iter: 160, Train loss: 1.0755, BCE: 0.5025, LR: 0.001000, Time: 11.14s
2024-09-25 10:36:04,007 - INFO - Iter: 180, Train loss: 1.0565, BCE: 0.5025, LR: 0.001000, Time: 12.40s
2024-09-25 10:36:05,265 - INFO - Iter: 200, Train loss: 1.0295, BCE: 0.5025, LR: 0.001000, Time: 13.66s
2024-09-25 10:36:06,528 - INFO - Iter: 220, Train loss: 1.0209, BCE: 0.5025, LR: 0.001000, Time: 14.93s
2024-09-25 10:36:07,760 - INFO - Iter: 240, Train loss: 1.0105, BCE: 0.5025, LR: 0.001000, Time: 16.16s
2024-09-25 10:36:09,022 - INFO - Iter: 260, Train loss: 0.9988, BCE: 0.5025, LR: 0.001000, Time: 17.42s
2024-09-25 10:36:10,282 - INFO - Iter: 280, Train loss: 0.9875, BCE: 0.5025, LR: 0.001000, Time: 18.68s
2024-09-25 10:36:11,539 - INFO - Iter: 300, Train loss: 0.9788, BCE: 0.5025, LR: 0.001000, Time: 19.94s
2024-09-25 10:36:12,803 - INFO - Iter: 320, Train loss: 0.9793, BCE: 0.5025, LR: 0.001000, Time: 21.20s
2024-09-25 10:36:14,166 - INFO - Iter: 340, Train loss: 0.9775, BCE: 0.5025, LR: 0.001000, Time: 22.56s
2024-09-25 10:36:15,420 - INFO - Iter: 360, Train loss: 0.9702, BCE: 0.5025, LR: 0.001000, Time: 23.82s
2024-09-25 10:36:16,684 - INFO - Iter: 380, Train loss: 0.9727, BCE: 0.5025, LR: 0.001000, Time: 25.08s
2024-09-25 10:36:17,961 - INFO - Iter: 400, Train loss: 0.9694, BCE: 0.5025, LR: 0.001000, Time: 26.36s
2024-09-25 10:36:19,239 - INFO - Iter: 420, Train loss: 0.9688, BCE: 0.5025, LR: 0.001000, Time: 27.64s
2024-09-25 10:36:20,489 - INFO - Iter: 440, Train loss: 0.9655, BCE: 0.5025, LR: 0.001000, Time: 28.89s
2024-09-25 10:36:21,723 - INFO - Iter: 460, Train loss: 0.9631, BCE: 0.5025, LR: 0.001000, Time: 30.12s
2024-09-25 10:36:22,952 - INFO - Iter: 480, Train loss: 0.9583, BCE: 0.5025, LR: 0.001000, Time: 31.35s
