2024-09-25 09:54:15,942 - INFO - Bayes BCE loss: 1.0336, Standard error: 0.0107
2024-09-25 09:54:23,169 - INFO - Iter: 20, P Train loss: 121.7200, Train loss: 2.9351, BCE: 1.0336, LR: 0.001000, Time: 5.51s
2024-09-25 09:54:26,919 - INFO - Iter: 40, P Train loss: 86.0104, Train loss: 2.8046, BCE: 1.0336, LR: 0.001000, Time: 9.26s
2024-09-25 09:54:30,666 - INFO - Iter: 60, P Train loss: 78.7580, Train loss: 2.7912, BCE: 1.0336, LR: 0.001000, Time: 13.01s
2024-09-25 09:54:34,423 - INFO - Iter: 80, P Train loss: 75.7414, Train loss: 2.7829, BCE: 1.0336, LR: 0.001000, Time: 16.76s
2024-09-25 09:54:38,224 - INFO - Iter: 100, P Train loss: 74.0642, Train loss: 2.7712, BCE: 1.0336, LR: 0.001000, Time: 20.57s
2024-09-25 09:54:42,022 - INFO - Iter: 120, P Train loss: 72.7851, Train loss: 2.7618, BCE: 1.0336, LR: 0.001000, Time: 24.36s
2024-09-25 09:54:45,815 - INFO - Iter: 140, P Train loss: 71.5131, Train loss: 2.7435, BCE: 1.0336, LR: 0.001000, Time: 28.16s
2024-09-25 09:54:49,609 - INFO - Iter: 160, P Train loss: 70.1510, Train loss: 2.7125, BCE: 1.0336, LR: 0.001000, Time: 31.95s
2024-09-25 09:54:53,400 - INFO - Iter: 180, P Train loss: 68.7250, Train loss: 2.6637, BCE: 1.0336, LR: 0.001000, Time: 35.74s
2024-09-25 09:54:57,188 - INFO - Iter: 200, P Train loss: 67.3368, Train loss: 2.6066, BCE: 1.0336, LR: 0.001000, Time: 39.53s
2024-09-25 09:55:01,068 - INFO - Iter: 220, P Train loss: 65.9116, Train loss: 2.5424, BCE: 1.0336, LR: 0.001000, Time: 43.41s
2024-09-25 09:55:04,886 - INFO - Iter: 240, P Train loss: 64.4835, Train loss: 2.4694, BCE: 1.0336, LR: 0.001000, Time: 47.23s
2024-09-25 09:55:08,743 - INFO - Iter: 260, P Train loss: 63.1096, Train loss: 2.3927, BCE: 1.0336, LR: 0.001000, Time: 51.08s
2024-09-25 09:55:12,538 - INFO - Iter: 280, P Train loss: 61.8152, Train loss: 2.3175, BCE: 1.0336, LR: 0.001000, Time: 54.88s
2024-09-25 09:55:16,384 - INFO - Iter: 300, P Train loss: 60.5824, Train loss: 2.2500, BCE: 1.0336, LR: 0.001000, Time: 58.73s
2024-09-25 09:55:20,193 - INFO - Iter: 320, P Train loss: 59.4474, Train loss: 2.1861, BCE: 1.0336, LR: 0.001000, Time: 62.53s
2024-09-25 09:55:24,003 - INFO - Iter: 340, P Train loss: 58.3685, Train loss: 2.1252, BCE: 1.0336, LR: 0.001000, Time: 66.34s
2024-09-25 09:55:27,789 - INFO - Iter: 360, P Train loss: 57.3762, Train loss: 2.0721, BCE: 1.0336, LR: 0.001000, Time: 70.13s
2024-09-25 09:55:31,589 - INFO - Iter: 380, P Train loss: 56.4298, Train loss: 2.0222, BCE: 1.0336, LR: 0.001000, Time: 73.93s
2024-09-25 09:55:35,409 - INFO - Iter: 400, P Train loss: 55.5494, Train loss: 1.9823, BCE: 1.0336, LR: 0.001000, Time: 77.75s
2024-09-25 09:55:39,393 - INFO - Iter: 420, P Train loss: 54.7424, Train loss: 1.9493, BCE: 1.0336, LR: 0.001000, Time: 81.73s
2024-09-25 09:55:43,192 - INFO - Iter: 440, P Train loss: 53.9657, Train loss: 1.9134, BCE: 1.0336, LR: 0.001000, Time: 85.53s
2024-09-25 09:55:47,027 - INFO - Iter: 460, P Train loss: 53.2202, Train loss: 1.8826, BCE: 1.0336, LR: 0.001000, Time: 89.37s
2024-09-25 09:55:50,826 - INFO - Iter: 480, P Train loss: 52.5218, Train loss: 1.8563, BCE: 1.0336, LR: 0.001000, Time: 93.17s
2024-09-25 09:55:54,731 - INFO - Iter: 500, P Train loss: 51.8427, Train loss: 1.8311, BCE: 1.0336, LR: 0.001000, Time: 97.07s
2024-09-25 09:55:59,544 - INFO - Iter: 520, P Train loss: 51.2065, Train loss: 1.8113, BCE: 1.0336, LR: 0.001000, Time: 101.89s
2024-09-25 09:56:03,409 - INFO - Iter: 540, P Train loss: 50.5853, Train loss: 1.7951, BCE: 1.0336, LR: 0.001000, Time: 105.75s
2024-09-25 09:56:07,231 - INFO - Iter: 560, P Train loss: 49.9727, Train loss: 1.7748, BCE: 1.0336, LR: 0.001000, Time: 109.57s
