2024-09-25 09:53:55,770 - INFO - Bayes BCE loss: 0.4516, Standard error: 0.0057
2024-09-25 09:54:00,317 - INFO - Iter: 20, Train loss: 1.7337, BCE: 0.4516, LR: 0.001000, Time: 2.82s
2024-09-25 09:54:01,529 - INFO - Iter: 40, Train loss: 1.2574, BCE: 0.4516, LR: 0.001000, Time: 4.03s
2024-09-25 09:54:02,740 - INFO - Iter: 60, Train loss: 1.0757, BCE: 0.4516, LR: 0.001000, Time: 5.24s
2024-09-25 09:54:03,972 - INFO - Iter: 80, Train loss: 1.0048, BCE: 0.4516, LR: 0.001000, Time: 6.48s
2024-09-25 09:54:05,215 - INFO - Iter: 100, Train loss: 0.9537, BCE: 0.4516, LR: 0.001000, Time: 7.72s
2024-09-25 09:54:06,438 - INFO - Iter: 120, Train loss: 0.9150, BCE: 0.4516, LR: 0.001000, Time: 8.94s
2024-09-25 09:54:07,672 - INFO - Iter: 140, Train loss: 0.8872, BCE: 0.4516, LR: 0.001000, Time: 10.18s
2024-09-25 09:54:08,904 - INFO - Iter: 160, Train loss: 0.8694, BCE: 0.4516, LR: 0.001000, Time: 11.41s
2024-09-25 09:54:10,134 - INFO - Iter: 180, Train loss: 0.8666, BCE: 0.4516, LR: 0.001000, Time: 12.64s
2024-09-25 09:54:11,374 - INFO - Iter: 200, Train loss: 0.8517, BCE: 0.4516, LR: 0.001000, Time: 13.88s
2024-09-25 09:54:12,641 - INFO - Iter: 220, Train loss: 0.8489, BCE: 0.4516, LR: 0.001000, Time: 15.14s
2024-09-25 09:54:13,906 - INFO - Iter: 240, Train loss: 0.8384, BCE: 0.4516, LR: 0.001000, Time: 16.41s
2024-09-25 09:54:15,149 - INFO - Iter: 260, Train loss: 0.8330, BCE: 0.4516, LR: 0.001000, Time: 17.65s
2024-09-25 09:54:16,387 - INFO - Iter: 280, Train loss: 0.8266, BCE: 0.4516, LR: 0.001000, Time: 18.89s
2024-09-25 09:54:17,623 - INFO - Iter: 300, Train loss: 0.8193, BCE: 0.4516, LR: 0.001000, Time: 20.13s
2024-09-25 09:54:18,858 - INFO - Iter: 320, Train loss: 0.8153, BCE: 0.4516, LR: 0.001000, Time: 21.36s
2024-09-25 09:54:20,107 - INFO - Iter: 340, Train loss: 0.8103, BCE: 0.4516, LR: 0.001000, Time: 22.61s
