2024-09-25 11:27:40,629 - INFO - Bayes BCE loss: 0.7009, Standard error: 0.0089
2024-09-25 11:27:45,360 - INFO - Iter: 20, Train loss: 2.6213, BCE: 0.7009, LR: 0.000300, Time: 3.81s
2024-09-25 11:27:48,159 - INFO - Iter: 40, Train loss: 2.3133, BCE: 0.7009, LR: 0.000300, Time: 6.61s
2024-09-25 11:27:50,970 - INFO - Iter: 60, Train loss: 2.0558, BCE: 0.7009, LR: 0.000300, Time: 9.42s
2024-09-25 11:27:53,769 - INFO - Iter: 80, Train loss: 1.8799, BCE: 0.7009, LR: 0.000300, Time: 12.22s
2024-09-25 11:27:56,563 - INFO - Iter: 100, Train loss: 1.7657, BCE: 0.7009, LR: 0.000300, Time: 15.01s
2024-09-25 11:27:59,373 - INFO - Iter: 120, Train loss: 1.6830, BCE: 0.7009, LR: 0.000300, Time: 17.82s
2024-09-25 11:28:02,200 - INFO - Iter: 140, Train loss: 1.6147, BCE: 0.7009, LR: 0.000300, Time: 20.65s
2024-09-25 11:28:05,023 - INFO - Iter: 160, Train loss: 1.5806, BCE: 0.7009, LR: 0.000300, Time: 23.47s
2024-09-25 11:28:07,842 - INFO - Iter: 180, Train loss: 1.5455, BCE: 0.7009, LR: 0.000300, Time: 26.29s
2024-09-25 11:28:10,667 - INFO - Iter: 200, Train loss: 1.5084, BCE: 0.7009, LR: 0.000300, Time: 29.12s
2024-09-25 11:28:13,600 - INFO - Iter: 220, Train loss: 1.4880, BCE: 0.7009, LR: 0.000300, Time: 32.05s
2024-09-25 11:28:16,430 - INFO - Iter: 240, Train loss: 1.4713, BCE: 0.7009, LR: 0.000300, Time: 34.88s
2024-09-25 11:28:19,321 - INFO - Iter: 260, Train loss: 1.4549, BCE: 0.7009, LR: 0.000300, Time: 37.77s
2024-09-25 11:28:22,125 - INFO - Iter: 280, Train loss: 1.4453, BCE: 0.7009, LR: 0.000300, Time: 40.58s
2024-09-25 11:28:24,927 - INFO - Iter: 300, Train loss: 1.4318, BCE: 0.7009, LR: 0.000300, Time: 43.38s
2024-09-25 11:28:27,730 - INFO - Iter: 320, Train loss: 1.4205, BCE: 0.7009, LR: 0.000300, Time: 46.18s
2024-09-25 11:28:30,551 - INFO - Iter: 340, Train loss: 1.4096, BCE: 0.7009, LR: 0.000300, Time: 49.00s
2024-09-25 11:28:33,350 - INFO - Iter: 360, Train loss: 1.4004, BCE: 0.7009, LR: 0.000300, Time: 51.80s
2024-09-25 11:28:36,148 - INFO - Iter: 380, Train loss: 1.3983, BCE: 0.7009, LR: 0.000300, Time: 54.60s
2024-09-25 11:28:38,951 - INFO - Iter: 400, Train loss: 1.3929, BCE: 0.7009, LR: 0.000300, Time: 57.40s
2024-09-25 11:28:41,855 - INFO - Iter: 420, Train loss: 1.3894, BCE: 0.7009, LR: 0.000300, Time: 60.31s
2024-09-25 11:28:44,660 - INFO - Iter: 440, Train loss: 1.3847, BCE: 0.7009, LR: 0.000300, Time: 63.11s
2024-09-25 11:28:47,499 - INFO - Iter: 460, Train loss: 1.3772, BCE: 0.7009, LR: 0.000300, Time: 65.95s
2024-09-25 11:28:50,335 - INFO - Iter: 480, Train loss: 1.3729, BCE: 0.7009, LR: 0.000300, Time: 68.79s
2024-09-25 11:28:53,152 - INFO - Iter: 500, Train loss: 1.3683, BCE: 0.7009, LR: 0.000300, Time: 71.60s
