2024-09-25 09:53:51,246 - INFO - Bayes BCE loss: 0.5797, Standard error: 0.0077
2024-09-25 09:53:55,456 - INFO - Iter: 20, Train loss: 2.4225, BCE: 0.5797, LR: 0.001000, Time: 2.55s
2024-09-25 09:53:56,690 - INFO - Iter: 40, Train loss: 2.0579, BCE: 0.5797, LR: 0.001000, Time: 3.78s
2024-09-25 09:53:57,903 - INFO - Iter: 60, Train loss: 1.8267, BCE: 0.5797, LR: 0.001000, Time: 4.99s
2024-09-25 09:53:59,133 - INFO - Iter: 80, Train loss: 1.6480, BCE: 0.5797, LR: 0.001000, Time: 6.22s
2024-09-25 09:54:00,331 - INFO - Iter: 100, Train loss: 1.5226, BCE: 0.5797, LR: 0.001000, Time: 7.42s
2024-09-25 09:54:01,533 - INFO - Iter: 120, Train loss: 1.4420, BCE: 0.5797, LR: 0.001000, Time: 8.62s
2024-09-25 09:54:02,736 - INFO - Iter: 140, Train loss: 1.3828, BCE: 0.5797, LR: 0.001000, Time: 9.83s
2024-09-25 09:54:03,962 - INFO - Iter: 160, Train loss: 1.3406, BCE: 0.5797, LR: 0.001000, Time: 11.05s
2024-09-25 09:54:05,158 - INFO - Iter: 180, Train loss: 1.3093, BCE: 0.5797, LR: 0.001000, Time: 12.25s
2024-09-25 09:54:06,363 - INFO - Iter: 200, Train loss: 1.2803, BCE: 0.5797, LR: 0.001000, Time: 13.45s
2024-09-25 09:54:07,626 - INFO - Iter: 220, Train loss: 1.2647, BCE: 0.5797, LR: 0.001000, Time: 14.72s
2024-09-25 09:54:08,875 - INFO - Iter: 240, Train loss: 1.2482, BCE: 0.5797, LR: 0.001000, Time: 15.97s
2024-09-25 09:54:10,128 - INFO - Iter: 260, Train loss: 1.2311, BCE: 0.5797, LR: 0.001000, Time: 17.22s
2024-09-25 09:54:11,371 - INFO - Iter: 280, Train loss: 1.2186, BCE: 0.5797, LR: 0.001000, Time: 18.46s
2024-09-25 09:54:12,602 - INFO - Iter: 300, Train loss: 1.2111, BCE: 0.5797, LR: 0.001000, Time: 19.69s
2024-09-25 09:54:13,837 - INFO - Iter: 320, Train loss: 1.2033, BCE: 0.5797, LR: 0.001000, Time: 20.93s
2024-09-25 09:54:15,076 - INFO - Iter: 340, Train loss: 1.1951, BCE: 0.5797, LR: 0.001000, Time: 22.17s
2024-09-25 09:54:16,312 - INFO - Iter: 360, Train loss: 1.1891, BCE: 0.5797, LR: 0.001000, Time: 23.40s
2024-09-25 09:54:17,631 - INFO - Iter: 380, Train loss: 1.1852, BCE: 0.5797, LR: 0.001000, Time: 24.72s
2024-09-25 09:54:18,860 - INFO - Iter: 400, Train loss: 1.1785, BCE: 0.5797, LR: 0.001000, Time: 25.95s
2024-09-25 09:54:20,119 - INFO - Iter: 420, Train loss: 1.1771, BCE: 0.5797, LR: 0.001000, Time: 27.21s
2024-09-25 09:54:21,342 - INFO - Iter: 440, Train loss: 1.1731, BCE: 0.5797, LR: 0.001000, Time: 28.43s
2024-09-25 09:54:22,603 - INFO - Iter: 460, Train loss: 1.1672, BCE: 0.5797, LR: 0.001000, Time: 29.69s
2024-09-25 09:54:23,852 - INFO - Iter: 480, Train loss: 1.1616, BCE: 0.5797, LR: 0.001000, Time: 30.94s
2024-09-25 09:54:25,110 - INFO - Iter: 500, Train loss: 1.1578, BCE: 0.5797, LR: 0.001000, Time: 32.20s
2024-09-25 09:54:26,374 - INFO - Iter: 520, Train loss: 1.1574, BCE: 0.5797, LR: 0.001000, Time: 33.46s
2024-09-25 09:54:27,639 - INFO - Iter: 540, Train loss: 1.1568, BCE: 0.5797, LR: 0.001000, Time: 34.73s
2024-09-25 09:54:28,907 - INFO - Iter: 560, Train loss: 1.1511, BCE: 0.5797, LR: 0.001000, Time: 36.00s
2024-09-25 09:54:30,159 - INFO - Iter: 580, Train loss: 1.1437, BCE: 0.5797, LR: 0.000999, Time: 37.25s
2024-09-25 09:54:31,409 - INFO - Iter: 600, Train loss: 1.1384, BCE: 0.5797, LR: 0.000999, Time: 38.50s
2024-09-25 09:54:32,693 - INFO - Iter: 620, Train loss: 1.1365, BCE: 0.5797, LR: 0.000999, Time: 39.78s
2024-09-25 09:54:33,961 - INFO - Iter: 640, Train loss: 1.1322, BCE: 0.5797, LR: 0.000999, Time: 41.05s
2024-09-25 09:54:35,209 - INFO - Iter: 660, Train loss: 1.1306, BCE: 0.5797, LR: 0.000999, Time: 42.30s
2024-09-25 09:54:36,465 - INFO - Iter: 680, Train loss: 1.1299, BCE: 0.5797, LR: 0.000999, Time: 43.56s
2024-09-25 09:54:37,720 - INFO - Iter: 700, Train loss: 1.1296, BCE: 0.5797, LR: 0.000999, Time: 44.81s
2024-09-25 09:54:39,002 - INFO - Iter: 720, Train loss: 1.1273, BCE: 0.5797, LR: 0.000999, Time: 46.09s
2024-09-25 09:54:40,276 - INFO - Iter: 740, Train loss: 1.1244, BCE: 0.5797, LR: 0.000999, Time: 47.37s
2024-09-25 09:54:41,538 - INFO - Iter: 760, Train loss: 1.1227, BCE: 0.5797, LR: 0.000999, Time: 48.63s
2024-09-25 09:54:42,789 - INFO - Iter: 780, Train loss: 1.1225, BCE: 0.5797, LR: 0.000999, Time: 49.88s
2024-09-25 09:54:44,044 - INFO - Iter: 800, Train loss: 1.1200, BCE: 0.5797, LR: 0.000999, Time: 51.14s
2024-09-25 09:54:45,300 - INFO - Iter: 820, Train loss: 1.1168, BCE: 0.5797, LR: 0.000999, Time: 52.39s
2024-09-25 09:54:46,517 - INFO - Iter: 840, Train loss: 1.1134, BCE: 0.5797, LR: 0.000999, Time: 53.61s
2024-09-25 09:54:47,723 - INFO - Iter: 860, Train loss: 1.1131, BCE: 0.5797, LR: 0.000999, Time: 54.81s
2024-09-25 09:54:48,933 - INFO - Iter: 880, Train loss: 1.1114, BCE: 0.5797, LR: 0.000999, Time: 56.02s
2024-09-25 09:54:50,131 - INFO - Iter: 900, Train loss: 1.1093, BCE: 0.5797, LR: 0.000999, Time: 57.22s
2024-09-25 09:54:51,322 - INFO - Iter: 920, Train loss: 1.1086, BCE: 0.5797, LR: 0.000999, Time: 58.41s
2024-09-25 09:54:52,524 - INFO - Iter: 940, Train loss: 1.1062, BCE: 0.5797, LR: 0.000999, Time: 59.61s
2024-09-25 09:54:53,713 - INFO - Iter: 960, Train loss: 1.1061, BCE: 0.5797, LR: 0.000999, Time: 60.80s
2024-09-25 09:54:54,931 - INFO - Iter: 980, Train loss: 1.1058, BCE: 0.5797, LR: 0.000999, Time: 62.02s
2024-09-25 09:54:56,157 - INFO - Iter: 1000, Train loss: 1.1044, BCE: 0.5797, LR: 0.000998, Time: 63.25s
2024-09-25 09:54:57,380 - INFO - Iter: 1020, Train loss: 1.1042, BCE: 0.5797, LR: 0.000998, Time: 64.47s
2024-09-25 09:54:58,577 - INFO - Iter: 1040, Train loss: 1.1013, BCE: 0.5797, LR: 0.000998, Time: 65.67s
2024-09-25 09:54:59,791 - INFO - Iter: 1060, Train loss: 1.0998, BCE: 0.5797, LR: 0.000998, Time: 66.88s
2024-09-25 09:55:00,983 - INFO - Iter: 1080, Train loss: 1.0991, BCE: 0.5797, LR: 0.000998, Time: 68.07s
2024-09-25 09:55:02,188 - INFO - Iter: 1100, Train loss: 1.0978, BCE: 0.5797, LR: 0.000998, Time: 69.28s
2024-09-25 09:55:03,388 - INFO - Iter: 1120, Train loss: 1.0982, BCE: 0.5797, LR: 0.000998, Time: 70.48s
2024-09-25 09:55:04,621 - INFO - Iter: 1140, Train loss: 1.0980, BCE: 0.5797, LR: 0.000998, Time: 71.71s
2024-09-25 09:55:05,862 - INFO - Iter: 1160, Train loss: 1.0970, BCE: 0.5797, LR: 0.000998, Time: 72.95s
2024-09-25 09:55:07,108 - INFO - Iter: 1180, Train loss: 1.0973, BCE: 0.5797, LR: 0.000998, Time: 74.20s
